,TM,gmp_people,gmp_congest,Origin
2135,2019021113,2008,Y,김포공항
2136,2019021114,2072,Y,김포공항
2137,2019021115,1723,N,김포공항
2138,2019021116,1403,N,김포공항
2139,2019021117,1013,N,김포공항
2140,2019021118,1997,Y,김포공항
2141,2019021119,1556,N,김포공항
2142,2019021120,1389,N,김포공항
2143,2019021121,78,N,김포공항
2144,2019021206,2623,Y,김포공항
2145,2019021207,1495,N,김포공항
2146,2019021208,1673,N,김포공항
2147,2019021209,1845,N,김포공항
2148,2019021210,660,N,김포공항
2149,2019021211,1487,N,김포공항
2150,2019021212,1604,N,김포공항
2151,2019021213,1907,N,김포공항
2152,2019021214,2151,Y,김포공항
2153,2019021215,1581,N,김포공항
2154,2019021216,1119,N,김포공항
2155,2019021217,1139,N,김포공항
2156,2019021218,1645,N,김포공항
2157,2019021219,1633,N,김포공항
2158,2019021220,1318,N,김포공항
2159,2019021221,65,N,김포공항
2160,2019021306,2644,Y,김포공항
2161,2019021307,1811,N,김포공항
2162,2019021308,1385,N,김포공항
2163,2019021309,2234,Y,김포공항
2164,2019021310,721,N,김포공항
2165,2019021311,1374,N,김포공항
2166,2019021312,1743,N,김포공항
2167,2019021313,1945,N,김포공항
2168,2019021314,1932,N,김포공항
2169,2019021315,1513,N,김포공항
2170,2019021316,1347,N,김포공항
2171,2019021317,995,N,김포공항
2172,2019021318,1785,N,김포공항
2173,2019021319,1580,N,김포공항
2174,2019021320,1418,N,김포공항
2175,2019021321,93,N,김포공항
2176,2019021406,2626,Y,김포공항
2177,2019021407,1733,N,김포공항
2178,2019021408,1570,N,김포공항
2179,2019021409,1900,Y,김포공항
2180,2019021410,757,N,김포공항
2181,2019021411,1616,N,김포공항
2182,2019021412,1699,N,김포공항
2183,2019021413,1934,Y,김포공항
2184,2019021414,2460,Y,김포공항
2185,2019021415,1888,N,김포공항
2186,2019021416,1429,N,김포공항
2187,2019021417,1294,N,김포공항
2188,2019021418,2053,Y,김포공항
2189,2019021419,1644,N,김포공항
2190,2019021420,1673,N,김포공항
2191,2019021421,248,N,김포공항
2192,2019021506,2444,Y,김포공항
2193,2019021507,1283,N,김포공항
2194,2019021508,1581,N,김포공항
2195,2019021509,2133,Y,김포공항
2196,2019021510,504,N,김포공항
2197,2019021511,1525,N,김포공항
2198,2019021512,1613,N,김포공항
2199,2019021513,1830,N,김포공항
2200,2019021514,2174,Y,김포공항
2201,2019021515,1705,N,김포공항
2202,2019021516,1511,N,김포공항
2203,2019021517,1181,N,김포공항
2204,2019021518,2126,Y,김포공항
2205,2019021519,2027,Y,김포공항
2206,2019021520,1640,N,김포공항
2207,2019021521,215,N,김포공항
2208,2019021606,2756,Y,김포공항
2209,2019021607,1676,N,김포공항
2210,2019021608,1598,N,김포공항
2211,2019021609,1770,N,김포공항
2212,2019021610,696,N,김포공항
2213,2019021611,1543,N,김포공항
2214,2019021612,1613,N,김포공항
2215,2019021613,1769,N,김포공항
2216,2019021614,1894,N,김포공항
2217,2019021615,1700,N,김포공항
2218,2019021616,1159,N,김포공항
2219,2019021617,1319,N,김포공항
2220,2019021618,1833,N,김포공항
2221,2019021619,1884,N,김포공항
2222,2019021620,1610,N,김포공항
2223,2019021621,139,N,김포공항
2224,2019021706,2369,Y,김포공항
2225,2019021707,1357,N,김포공항
2226,2019021708,1184,N,김포공항
2227,2019021709,1847,N,김포공항
2228,2019021710,769,N,김포공항
2229,2019021711,1244,N,김포공항
2230,2019021712,1680,N,김포공항
2231,2019021713,2135,Y,김포공항
2232,2019021714,2148,Y,김포공항
2233,2019021715,2156,Y,김포공항
2234,2019021716,1300,N,김포공항
2235,2019021717,1249,N,김포공항
2236,2019021718,2034,Y,김포공항
2237,2019021719,2000,Y,김포공항
2238,2019021720,1415,N,김포공항
2239,2019021721,218,N,김포공항
2240,2019021806,2709,Y,김포공항
2241,2019021807,1833,N,김포공항
2242,2019021808,1624,N,김포공항
2243,2019021809,2208,Y,김포공항
2244,2019021810,525,N,김포공항
2245,2019021811,1573,N,김포공항
2246,2019021812,1693,N,김포공항
2247,2019021813,2134,Y,김포공항
2248,2019021814,2203,Y,김포공항
2249,2019021815,1741,N,김포공항
2250,2019021816,1347,N,김포공항
2251,2019021817,1079,N,김포공항
2252,2019021818,1964,N,김포공항
2253,2019021819,1638,N,김포공항
2254,2019021820,1537,N,김포공항
2255,2019021821,80,N,김포공항
2256,2019021906,2441,Y,김포공항
2257,2019021907,1727,N,김포공항
2258,2019021908,1779,N,김포공항
2259,2019021909,1760,N,김포공항
2260,2019021910,742,N,김포공항
2261,2019021911,1577,N,김포공항
2262,2019021912,1477,N,김포공항
2263,2019021913,1735,N,김포공항
2264,2019021914,1987,N,김포공항
2265,2019021915,1648,N,김포공항
2266,2019021916,1134,N,김포공항
2267,2019021917,1350,N,김포공항
2268,2019021918,1618,N,김포공항
2269,2019021919,1660,N,김포공항
2270,2019021920,1478,N,김포공항
2271,2019021921,99,N,김포공항
2272,2019022006,2691,Y,김포공항
2273,2019022007,1830,N,김포공항
2274,2019022008,1577,N,김포공항
2275,2019022009,2316,Y,김포공항
2276,2019022010,728,N,김포공항
2277,2019022011,1488,N,김포공항
2278,2019022012,1685,N,김포공항
2279,2019022013,1987,Y,김포공항
2280,2019022014,2231,Y,김포공항
2281,2019022015,1692,N,김포공항
2282,2019022016,1421,N,김포공항
2283,2019022017,1047,N,김포공항
2284,2019022018,1885,N,김포공항
2285,2019022019,1609,N,김포공항
2286,2019022020,1613,N,김포공항
2287,2019022021,97,N,김포공항
2288,2019022106,2590,Y,김포공항
2289,2019022107,1490,N,김포공항
2290,2019022108,1559,N,김포공항
2291,2019022109,1909,N,김포공항
2292,2019022110,772,N,김포공항
2293,2019022111,1654,N,김포공항
2294,2019022112,1702,N,김포공항
2295,2019022113,1908,N,김포공항
2296,2019022114,2404,Y,김포공항
2297,2019022115,1893,N,김포공항
2298,2019022116,1444,N,김포공항
2299,2019022117,1356,N,김포공항
2300,2019022118,2052,Y,김포공항
2301,2019022119,1808,N,김포공항
2302,2019022120,1733,N,김포공항
2303,2019022121,265,N,김포공항
2304,2019022206,2500,Y,김포공항
2305,2019022207,1703,N,김포공항
2306,2019022208,1591,N,김포공항
2307,2019022209,1911,N,김포공항
2308,2019022210,530,N,김포공항
2309,2019022211,1969,N,김포공항
2310,2019022212,1710,N,김포공항
2311,2019022213,1668,N,김포공항
2312,2019022214,2396,Y,김포공항
2313,2019022215,2174,Y,김포공항
2314,2019022216,1573,N,김포공항
2315,2019022217,935,N,김포공항
2316,2019022218,2286,Y,김포공항
2317,2019022219,2106,Y,김포공항
2318,2019022220,1449,N,김포공항
2319,2019022221,197,N,김포공항
2320,2019022306,2515,Y,김포공항
2321,2019022307,1962,Y,김포공항
2322,2019022308,1564,N,김포공항
2323,2019022309,1466,N,김포공항
2324,2019022310,732,N,김포공항
2325,2019022311,1882,N,김포공항
2326,2019022312,1647,N,김포공항
2327,2019022313,1663,N,김포공항
2328,2019022314,2169,Y,김포공항
2329,2019022315,2106,Y,김포공항
2330,2019022316,1288,N,김포공항
2331,2019022317,1022,N,김포공항
2332,2019022318,1944,N,김포공항
2333,2019022319,1942,N,김포공항
2334,2019022320,1608,N,김포공항
2335,2019022321,167,N,김포공항
2336,2019022406,2055,Y,김포공항
2337,2019022407,1841,N,김포공항
2338,2019022408,1237,N,김포공항
2339,2019022409,1845,N,김포공항
2340,2019022410,762,N,김포공항
2341,2019022411,1732,N,김포공항
2342,2019022412,1726,N,김포공항
2343,2019022413,1944,N,김포공항
2344,2019022414,2298,Y,김포공항
2345,2019022415,2591,Y,김포공항
2346,2019022416,1379,N,김포공항
2347,2019022417,1000,N,김포공항
2348,2019022418,2097,Y,김포공항
2349,2019022419,2092,Y,김포공항
2350,2019022420,1448,N,김포공항
2351,2019022421,225,N,김포공항
2352,2019022506,2437,Y,김포공항
2353,2019022507,2068,Y,김포공항
2354,2019022508,1649,N,김포공항
2355,2019022509,1886,Y,김포공항
2356,2019022510,497,N,김포공항
2357,2019022511,1685,N,김포공항
2358,2019022512,1691,N,김포공항
2359,2019022513,1848,N,김포공항
2360,2019022514,2249,Y,김포공항
2361,2019022515,2071,Y,김포공항
2362,2019022516,1516,N,김포공항
2363,2019022517,735,N,김포공항
2364,2019022518,2173,Y,김포공항
2365,2019022519,1770,N,김포공항
2366,2019022520,1605,N,김포공항
2367,2019022521,101,N,김포공항
2368,2019022606,2364,Y,김포공항
2369,2019022607,1901,N,김포공항
2370,2019022608,1779,N,김포공항
2371,2019022609,1627,N,김포공항
2372,2019022610,677,N,김포공항
2373,2019022611,1799,N,김포공항
2374,2019022612,1663,N,김포공항
2375,2019022613,1596,N,김포공항
2376,2019022614,2219,Y,김포공항
2377,2019022615,2071,Y,김포공항
2378,2019022616,1158,N,김포공항
2379,2019022617,1043,N,김포공항
2380,2019022618,1920,N,김포공항
2381,2019022619,1766,N,김포공항
2382,2019022620,1510,N,김포공항
2383,2019022621,103,N,김포공항
2384,2019022706,2432,Y,김포공항
2385,2019022707,2073,Y,김포공항
2386,2019022708,1545,N,김포공항
2387,2019022709,1897,N,김포공항
2388,2019022710,697,N,김포공항
2389,2019022711,1722,N,김포공항
2390,2019022712,1879,N,김포공항
2391,2019022713,1956,N,김포공항
2392,2019022714,2313,Y,김포공항
2393,2019022715,2111,Y,김포공항
2394,2019022716,1586,N,김포공항
2395,2019022717,932,N,김포공항
2396,2019022718,2137,Y,김포공항
2397,2019022719,1870,N,김포공항
2398,2019022720,1799,N,김포공항
2399,2019022721,188,N,김포공항
2400,2019022806,2291,Y,김포공항
2401,2019022807,1834,N,김포공항
2402,2019022808,1513,N,김포공항
2403,2019022809,1511,N,김포공항
2404,2019022810,703,N,김포공항
2405,2019022811,1815,N,김포공항
2406,2019022812,1678,N,김포공항
2407,2019022813,1644,N,김포공항
2408,2019022814,2407,Y,김포공항
2409,2019022815,2171,Y,김포공항
2410,2019022816,1466,N,김포공항
2411,2019022817,1186,N,김포공항
2412,2019022818,2247,Y,김포공항
2413,2019022819,1918,N,김포공항
2414,2019022820,1965,Y,김포공항
2415,2019022821,326,N,김포공항
2416,2019030106,2528,Y,김포공항
2417,2019030107,2281,Y,김포공항
2418,2019030108,1919,N,김포공항
2419,2019030109,2094,Y,김포공항
2420,2019030110,663,N,김포공항
2421,2019030111,2312,Y,김포공항
2422,2019030112,1821,N,김포공항
2423,2019030113,1712,N,김포공항
2424,2019030114,2608,Y,김포공항
2425,2019030115,2297,Y,김포공항
2426,2019030116,1577,N,김포공항
2427,2019030117,936,N,김포공항
2428,2019030118,2100,Y,김포공항
2429,2019030119,1867,N,김포공항
2430,2019030120,1419,N,김포공항
2431,2019030121,156,N,김포공항
2432,2019030206,2208,Y,김포공항
2433,2019030207,1643,N,김포공항
2434,2019030208,1313,N,김포공항
2435,2019030209,1220,N,김포공항
2436,2019030210,601,N,김포공항
2437,2019030211,1524,N,김포공항
2438,2019030212,1468,N,김포공항
2439,2019030213,1264,N,김포공항
2440,2019030214,1720,N,김포공항
2441,2019030215,1648,N,김포공항
2442,2019030216,1174,N,김포공항
2443,2019030217,817,N,김포공항
2444,2019030218,1527,N,김포공항
2445,2019030219,1585,N,김포공항
2446,2019030220,1250,N,김포공항
2447,2019030221,83,N,김포공항
2448,2019030306,1792,N,김포공항
2449,2019030307,1340,N,김포공항
2450,2019030308,1026,N,김포공항
2451,2019030309,1525,N,김포공항
2452,2019030310,799,N,김포공항
2453,2019030311,1620,N,김포공항
2454,2019030312,1380,N,김포공항
2455,2019030313,1450,N,김포공항
2456,2019030314,2041,Y,김포공항
2457,2019030315,2370,Y,김포공항
2458,2019030316,1309,N,김포공항
2459,2019030317,1017,N,김포공항
2460,2019030318,1855,N,김포공항
2461,2019030319,1963,N,김포공항
2462,2019030320,1350,N,김포공항
2463,2019030321,234,N,김포공항
2464,2019030406,2306,Y,김포공항
2465,2019030407,1870,N,김포공항
2466,2019030408,1408,N,김포공항
2467,2019030409,1713,N,김포공항
2468,2019030410,434,N,김포공항
2469,2019030411,1666,N,김포공항
2470,2019030412,1524,N,김포공항
2471,2019030413,1432,N,김포공항
2472,2019030414,1807,N,김포공항
2473,2019030415,1530,N,김포공항
2474,2019030416,1194,N,김포공항
2475,2019030417,570,N,김포공항
2476,2019030418,1333,N,김포공항
2477,2019030419,1144,N,김포공항
2478,2019030420,863,N,김포공항
2479,2019030421,54,N,김포공항
2480,2019030506,2215,Y,김포공항
2481,2019030507,1714,N,김포공항
2482,2019030508,1433,N,김포공항
2483,2019030509,1494,N,김포공항
2484,2019030510,636,N,김포공항
2485,2019030511,1639,N,김포공항
2486,2019030512,1540,N,김포공항
2487,2019030513,1319,N,김포공항
2488,2019030514,1581,N,김포공항
2489,2019030515,1364,N,김포공항
2490,2019030516,877,N,김포공항
2491,2019030517,560,N,김포공항
2492,2019030518,840,N,김포공항
2493,2019030519,814,N,김포공항
2494,2019030520,789,N,김포공항
2495,2019030521,54,N,김포공항
2496,2019030606,1937,N,김포공항
2497,2019030607,1797,N,김포공항
2498,2019030608,1337,N,김포공항
2499,2019030609,1733,N,김포공항
2500,2019030610,660,N,김포공항
2501,2019030611,1476,N,김포공항
2502,2019030612,1308,N,김포공항
2503,2019030613,1193,N,김포공항
2504,2019030614,1183,N,김포공항
2505,2019030615,1019,N,김포공항
2506,2019030616,953,N,김포공항
2507,2019030617,585,N,김포공항
2508,2019030618,1089,N,김포공항
2509,2019030619,1037,N,김포공항
2510,2019030620,1108,N,김포공항
2511,2019030621,80,N,김포공항
2512,2019030706,2123,Y,김포공항
2513,2019030707,1784,N,김포공항
2514,2019030708,1426,N,김포공항
2515,2019030709,1525,N,김포공항
2516,2019030710,656,N,김포공항
2517,2019030711,1692,N,김포공항
2518,2019030712,1403,N,김포공항
2519,2019030713,1304,N,김포공항
2520,2019030714,1829,N,김포공항
2521,2019030715,1625,N,김포공항
2522,2019030716,1060,N,김포공항
2523,2019030717,774,N,김포공항
2524,2019030718,1667,N,김포공항
2525,2019030719,1559,N,김포공항
2526,2019030720,1480,N,김포공항
2527,2019030721,145,N,김포공항
2528,2019030806,2171,Y,김포공항
2529,2019030807,1472,N,김포공항
2530,2019030808,1411,N,김포공항
2531,2019030809,1730,N,김포공항
2532,2019030810,460,N,김포공항
2533,2019030811,1701,N,김포공항
2534,2019030812,1540,N,김포공항
2535,2019030813,1581,N,김포공항
2536,2019030814,2197,Y,김포공항
2537,2019030815,2071,Y,김포공항
2538,2019030816,1463,N,김포공항
2539,2019030817,783,N,김포공항
2540,2019030818,1995,N,김포공항
2541,2019030819,1942,N,김포공항
2542,2019030820,1596,N,김포공항
2543,2019030821,231,N,김포공항
2544,2019030906,2437,Y,김포공항
2545,2019030907,2001,Y,김포공항
2546,2019030908,1717,N,김포공항
2547,2019030909,1359,N,김포공항
2548,2019030910,729,N,김포공항
2549,2019030911,1602,N,김포공항
2550,2019030912,1624,N,김포공항
2551,2019030913,1496,N,김포공항
2552,2019030914,1902,N,김포공항
2553,2019030915,1915,Y,김포공항
2554,2019030916,1144,N,김포공항
2555,2019030917,947,N,김포공항
2556,2019030918,1703,N,김포공항
2557,2019030919,1636,N,김포공항
2558,2019030920,1244,N,김포공항
2559,2019030921,113,N,김포공항
2560,2019031006,1999,Y,김포공항
2561,2019031007,1519,N,김포공항
2562,2019031008,1058,N,김포공항
2563,2019031009,1505,N,김포공항
2564,2019031010,661,N,김포공항
2565,2019031011,1494,N,김포공항
2566,2019031012,1424,N,김포공항
2567,2019031013,1509,N,김포공항
2568,2019031014,1899,Y,김포공항
2569,2019031015,2282,Y,김포공항
2570,2019031016,1174,N,김포공항
2571,2019031017,860,N,김포공항
2572,2019031018,1687,N,김포공항
2573,2019031019,1900,N,김포공항
2574,2019031020,1260,N,김포공항
2575,2019031021,200,N,김포공항
2576,2019031106,2392,Y,김포공항
2577,2019031107,1954,N,김포공항
2578,2019031108,1538,N,김포공항
2579,2019031109,1744,N,김포공항
2580,2019031110,476,N,김포공항
2581,2019031111,1767,N,김포공항
2582,2019031112,1557,N,김포공항
2583,2019031113,1606,N,김포공항
2584,2019031114,1961,N,김포공항
2585,2019031115,1742,Y,김포공항
2586,2019031116,1178,N,김포공항
2587,2019031117,584,N,김포공항
2588,2019031118,1557,N,김포공항
2589,2019031119,1360,N,김포공항
2590,2019031120,949,N,김포공항
2591,2019031121,62,N,김포공항
2592,2019031206,2252,Y,김포공항
2593,2019031207,1836,N,김포공항
2594,2019031208,1609,N,김포공항
2595,2019031209,1536,N,김포공항
2596,2019031210,697,N,김포공항
2597,2019031211,1619,N,김포공항
2598,2019031212,1512,N,김포공항
2599,2019031213,1415,N,김포공항
2600,2019031214,1763,N,김포공항
2601,2019031215,1412,N,김포공항
2602,2019031216,885,N,김포공항
2603,2019031217,765,N,김포공항
2604,2019031218,856,N,김포공항
2605,2019031219,1060,N,김포공항
2606,2019031220,879,N,김포공항
2607,2019031221,77,N,김포공항
2608,2019031306,2102,Y,김포공항
2609,2019031307,1879,N,김포공항
2610,2019031308,1319,N,김포공항
2611,2019031309,1777,N,김포공항
2612,2019031310,640,N,김포공항
2613,2019031311,1514,N,김포공항
2614,2019031312,1648,N,김포공항
2615,2019031313,1274,N,김포공항
2616,2019031314,1352,N,김포공항
